n,k,ln(n),gc_fraction,above_threshold
65536,5.62,11.090354888959125,0.9772430419921875,False
65536,5.63,11.090354888959125,0.9776397705078125,False
65536,5.64,11.090354888959125,0.9779977416992187,False
65536,5.65,11.090354888959125,0.9783377075195312,False
65536,5.66,11.090354888959125,0.9786715698242188,False
65536,5.67,11.090354888959125,0.9790505981445312,False
65536,5.68,11.090354888959125,0.9793817138671875,False
65536,5.69,11.090354888959125,0.9796966552734375,False
65536,5.7,11.090354888959125,0.9800161743164062,False
65536,5.71,11.090354888959125,0.9803402709960938,False
65536,5.72,11.090354888959125,0.9806375122070312,False
65536,5.73,11.090354888959125,0.9809555053710938,False
65536,5.74,11.090354888959125,0.9812371826171875,False
65536,5.75,11.090354888959125,0.9815081787109375,False
65536,5.76,11.090354888959125,0.9818698120117187,False
65536,5.77,11.090354888959125,0.9821591186523437,False
65536,5.78,11.090354888959125,0.9824740600585937,False
65536,5.79,11.090354888959125,0.9827273559570312,False
65536,5.8,11.090354888959125,0.9829843139648438,False
65536,5.81,11.090354888959125,0.9832211303710937,False
65536,5.82,11.090354888959125,0.9834930419921875,False
65536,5.83,11.090354888959125,0.9837506103515625,False
65536,5.84,11.090354888959125,0.983997802734375,False
65536,5.85,11.090354888959125,0.9842803955078125,False
65536,5.86,11.090354888959125,0.9845291137695312,False
65536,5.87,11.090354888959125,0.984761962890625,False
65536,5.88,11.090354888959125,0.9850390625,False
65536,5.89,11.090354888959125,0.985262451171875,False
65536,5.9,11.090354888959125,0.9854824829101563,False
65536,5.91,11.090354888959125,0.9856643676757812,False
65536,5.92,11.090354888959125,0.9858895874023438,False
65536,5.93,11.090354888959125,0.986121826171875,False
65536,5.94,11.090354888959125,0.9864227294921875,False
65536,5.95,11.090354888959125,0.9866632080078125,False
65536,5.96,11.090354888959125,0.986868896484375,False
65536,5.97,11.090354888959125,0.9870742797851563,False
65536,5.98,11.090354888959125,0.987294921875,False
65536,5.99,11.090354888959125,0.98752197265625,False
65536,6.0,11.090354888959125,0.9876959228515625,False
